user_id,wall_count,daily_posts,3_day_posts,week_posts,month_posts,two_week_posts
11123764,249.0,0.0,0.0,0.0,6.0,2.0
11224421,1885.0,0.0,0.0,0.0,6.0,2.0
11320031,927.0,0.0,0.0,0.0,6.0,0.0
11339159,5019.0,0.0,0.0,0.0,6.0,4.0
12046188,4223.0,0.0,0.0,0.0,6.0,0.0
12253463,886.0,0.0,0.0,0.0,6.0,6.0
12534308,153.0,0.0,0.0,0.0,6.0,4.0
12605937,6524.0,0.0,0.0,0.0,6.0,0.0
13188773,732.0,0.0,0.0,0.0,6.0,2.0
13696973,2902.0,0.0,0.0,0.0,6.0,4.0
13875267,25.0,0.0,0.0,0.0,6.0,4.0
15082527,2013.0,0.0,0.0,0.0,6.0,0.0
16402260,316.0,0.0,0.0,0.0,6.0,0.0
17216549,44.0,0.0,0.0,0.0,6.0,0.0
17350972,1494.0,0.0,0.0,0.0,6.0,0.0
17715222,1896.0,0.0,0.0,0.0,6.0,4.0
18202767,7.0,0.0,0.0,0.0,6.0,6.0
18451545,141.0,0.0,0.0,0.0,6.0,4.0
18676650,42.0,0.0,0.0,0.0,6.0,2.0
20296836,1184.0,0.0,0.0,0.0,6.0,0.0
21042485,1417.0,0.0,0.0,0.0,6.0,0.0
21845231,1199.0,0.0,0.0,0.0,6.0,4.0
23706684,1001.0,0.0,0.0,0.0,6.0,0.0
24154767,997.0,0.0,0.0,0.0,6.0,4.0
25400126,8398.0,0.0,0.0,0.0,6.0,0.0
26072649,159.0,0.0,0.0,0.0,6.0,6.0
26987893,325.0,0.0,0.0,0.0,6.0,0.0
29860236,300.0,0.0,0.0,0.0,6.0,4.0
29929126,332.0,0.0,0.0,0.0,6.0,0.0
31399677,6.0,0.0,0.0,0.0,6.0,6.0
31932729,2142.0,0.0,0.0,0.0,6.0,0.0
35630561,94.0,0.0,0.0,0.0,6.0,2.0
38019109,42.0,0.0,0.0,0.0,6.0,2.0
38887880,18.0,0.0,0.0,0.0,6.0,0.0
40458028,837.0,0.0,0.0,0.0,6.0,2.0
41191412,1029.0,0.0,0.0,0.0,6.0,4.0
42403990,14383.0,0.0,0.0,0.0,6.0,6.0
42420838,4371.0,0.0,0.0,0.0,6.0,6.0
44587899,130.0,0.0,0.0,0.0,6.0,4.0
47322159,1066.0,0.0,0.0,0.0,6.0,0.0
48532617,208.0,0.0,0.0,0.0,6.0,0.0
49354501,4765.0,0.0,0.0,0.0,6.0,6.0
49663707,11.0,0.0,0.0,0.0,6.0,0.0
50117822,1695.0,0.0,0.0,0.0,6.0,2.0
52652917,38.0,0.0,0.0,0.0,6.0,4.0
54125665,91.0,0.0,0.0,0.0,6.0,4.0
58852743,254.0,0.0,0.0,0.0,6.0,2.0
60813454,703.0,0.0,0.0,0.0,6.0,0.0
65555578,35.0,0.0,0.0,0.0,6.0,2.0
66169256,306.0,0.0,0.0,0.0,6.0,0.0
72576542,654.0,0.0,0.0,0.0,6.0,0.0
73585890,270.0,0.0,0.0,0.0,6.0,0.0
76441511,15.0,0.0,0.0,0.0,6.0,6.0
77893802,405.0,0.0,0.0,0.0,6.0,0.0
79430513,1756.0,0.0,0.0,0.0,6.0,2.0
80375092,8.0,0.0,0.0,0.0,6.0,4.0
82548792,1578.0,0.0,0.0,0.0,6.0,2.0
83100533,120.0,0.0,0.0,0.0,6.0,6.0
85979063,150.0,0.0,0.0,0.0,6.0,4.0
88080198,7653.0,0.0,0.0,0.0,6.0,2.0
89918631,10.0,0.0,0.0,0.0,6.0,0.0
91908808,1872.0,0.0,0.0,0.0,6.0,2.0
92903232,383.0,0.0,0.0,0.0,6.0,0.0
94429788,74.0,0.0,0.0,0.0,6.0,4.0
96984778,45.0,0.0,0.0,0.0,6.0,6.0
99241040,611.0,0.0,0.0,0.0,6.0,0.0
102292999,69.0,0.0,0.0,0.0,6.0,0.0
105456469,20.0,0.0,0.0,0.0,6.0,2.0
106991422,10.0,0.0,0.0,0.0,6.0,6.0
107702123,1849.0,0.0,0.0,0.0,6.0,0.0
116719915,451.0,0.0,0.0,0.0,6.0,6.0
124822919,9.0,0.0,0.0,0.0,6.0,0.0
128472583,72.0,0.0,0.0,0.0,6.0,0.0
133148155,820.0,0.0,0.0,0.0,6.0,2.0
136788868,13.0,0.0,0.0,0.0,6.0,6.0
138184110,1120.0,0.0,0.0,0.0,6.0,2.0
577624,1433.0,0.0,0.0,0.0,6.0,2.0
788122,202.0,0.0,0.0,0.0,6.0,4.0
1037251,729.0,0.0,0.0,0.0,6.0,2.0
1744179,794.0,0.0,0.0,0.0,6.0,6.0
3657621,317.0,0.0,0.0,0.0,6.0,2.0
3678253,631.0,0.0,0.0,0.0,6.0,2.0
12323565,116.0,0.0,0.0,0.0,6.0,0.0
12571909,130.0,0.0,0.0,0.0,6.0,4.0
13264555,13.0,0.0,0.0,0.0,6.0,2.0
15707271,1804.0,0.0,0.0,0.0,6.0,2.0
16213991,1453.0,0.0,0.0,0.0,6.0,0.0
24826225,2623.0,0.0,0.0,0.0,6.0,0.0
69859291,1251.0,0.0,0.0,0.0,6.0,0.0
74477563,181.0,0.0,0.0,0.0,6.0,0.0
142118405,1229.0,0.0,0.0,0.0,6.0,2.0
151521701,147.0,0.0,0.0,0.0,6.0,2.0
153724573,100.0,0.0,0.0,0.0,6.0,4.0
163690133,1225.0,0.0,0.0,0.0,6.0,0.0
195119737,128.0,0.0,0.0,0.0,6.0,4.0
198608891,249.0,0.0,0.0,0.0,6.0,0.0
212781716,5.0,0.0,0.0,0.0,6.0,0.0
267837905,2225.0,0.0,0.0,0.0,6.0,6.0
297240592,1996.0,0.0,0.0,0.0,6.0,4.0
298982467,150.0,0.0,0.0,0.0,6.0,0.0
312453230,13.0,0.0,0.0,0.0,6.0,0.0
314649024,6.0,0.0,0.0,0.0,6.0,0.0
345181164,26.0,0.0,0.0,0.0,6.0,2.0
384923570,314.0,0.0,0.0,0.0,6.0,2.0
387597147,33.0,0.0,0.0,0.0,6.0,0.0
388300145,28.0,0.0,0.0,0.0,6.0,0.0
565524,109.0,0.0,0.0,0.0,6.0,4.0
655831,1554.0,0.0,0.0,0.0,6.0,0.0
693723,2113.0,0.0,0.0,0.0,6.0,0.0
3288064,265.0,0.0,0.0,0.0,6.0,2.0
4763670,601.0,0.0,0.0,0.0,6.0,0.0
8357111,31.0,0.0,0.0,0.0,6.0,0.0
13371997,1609.0,0.0,0.0,0.0,6.0,2.0
15433014,343.0,0.0,0.0,0.0,6.0,2.0
28745949,418.0,0.0,0.0,0.0,6.0,2.0
106073332,260.0,0.0,0.0,0.0,6.0,2.0
2070961,573.0,0.0,0.0,0.0,6.0,0.0
2597363,14.0,0.0,0.0,0.0,6.0,0.0
142444472,1079.0,0.0,0.0,0.0,6.0,2.0
274850855,53.0,0.0,0.0,0.0,6.0,2.0
283990590,511.0,0.0,0.0,0.0,6.0,6.0
1664052,1863.0,0.0,0.0,0.0,6.0,6.0
206704397,85.0,0.0,0.0,0.0,6.0,0.0
244550050,130.0,0.0,0.0,0.0,6.0,4.0
1584687,460.0,0.0,0.0,0.0,6.0,0.0
2821020,4083.0,0.0,0.0,0.0,6.0,2.0
1518881,56.0,0.0,0.0,0.0,6.0,2.0
52213737,1835.0,0.0,0.0,0.0,6.0,2.0
325603,164.0,0.0,0.0,0.0,6.0,4.0
2165132,499.0,0.0,0.0,0.0,6.0,2.0
4369841,32.0,0.0,0.0,0.0,6.0,4.0
8969756,48.0,0.0,0.0,0.0,6.0,0.0
188973205,535.0,0.0,0.0,0.0,6.0,0.0
733328,1063.0,0.0,0.0,0.0,6.0,2.0
785023,407.0,0.0,0.0,0.0,6.0,2.0
870205,2152.0,0.0,0.0,0.0,6.0,4.0
1553710,533.0,0.0,0.0,0.0,6.0,0.0
1804078,1252.0,0.0,0.0,0.0,6.0,6.0
2788268,3750.0,0.0,0.0,0.0,6.0,0.0
3291492,351.0,0.0,0.0,0.0,6.0,4.0
3490529,19.0,0.0,0.0,0.0,6.0,0.0
3518885,1671.0,0.0,0.0,0.0,6.0,4.0
3843725,127.0,0.0,0.0,0.0,6.0,2.0
4369676,3229.0,0.0,0.0,0.0,6.0,2.0
5105136,12525.0,0.0,0.0,0.0,6.0,0.0
5253707,457.0,0.0,0.0,0.0,6.0,6.0
5743439,796.0,0.0,0.0,0.0,6.0,0.0
6227953,1637.0,0.0,0.0,0.0,6.0,2.0
9533075,66.0,0.0,0.0,0.0,6.0,4.0
9748176,624.0,0.0,0.0,0.0,6.0,4.0
16261678,594.0,0.0,0.0,0.0,6.0,4.0
16559444,3437.0,0.0,0.0,0.0,6.0,0.0
16918196,6725.0,0.0,0.0,0.0,6.0,2.0
17093195,33.0,0.0,0.0,0.0,6.0,2.0
20009277,752.0,0.0,0.0,0.0,6.0,2.0
21606800,59.0,0.0,0.0,0.0,6.0,0.0
25260390,1115.0,0.0,0.0,0.0,6.0,4.0
26667154,1083.0,0.0,0.0,0.0,6.0,2.0
44404042,2345.0,0.0,0.0,0.0,6.0,0.0
45259477,577.0,0.0,0.0,0.0,6.0,2.0
46267441,691.0,0.0,0.0,0.0,6.0,2.0
52711728,154.0,0.0,0.0,0.0,6.0,0.0
54442258,2766.0,0.0,0.0,0.0,6.0,0.0
57039168,10.0,0.0,0.0,0.0,6.0,2.0
73493936,2029.0,0.0,0.0,0.0,6.0,4.0
74370824,1022.0,0.0,0.0,0.0,6.0,4.0
96847266,1273.0,0.0,0.0,0.0,6.0,2.0
131540253,171.0,0.0,0.0,0.0,6.0,0.0
138845982,203.0,0.0,0.0,0.0,6.0,0.0
144765940,34.0,0.0,0.0,0.0,6.0,2.0
145842671,5749.0,0.0,0.0,0.0,6.0,2.0
244681102,91.0,0.0,0.0,0.0,6.0,2.0
248007787,1500.0,0.0,0.0,0.0,6.0,0.0
359301225,15.0,0.0,0.0,0.0,6.0,2.0
370530985,117.0,0.0,0.0,0.0,6.0,0.0
3324234,2128.0,0.0,0.0,0.0,6.0,0.0
25555720,297.0,0.0,0.0,0.0,6.0,4.0
312468920,54.0,0.0,0.0,0.0,6.0,2.0
2473728,1419.0,0.0,0.0,0.0,6.0,4.0
3530494,1909.0,0.0,0.0,0.0,6.0,6.0
3689309,5314.0,0.0,0.0,0.0,6.0,2.0
4716893,191.0,0.0,0.0,0.0,6.0,0.0
6282817,932.0,0.0,0.0,0.0,6.0,2.0
6592189,1268.0,0.0,0.0,0.0,6.0,2.0
19672466,3057.0,0.0,0.0,0.0,6.0,2.0
22329463,306.0,0.0,0.0,0.0,6.0,0.0
24426707,401.0,0.0,0.0,0.0,6.0,4.0
55493299,612.0,0.0,0.0,0.0,6.0,4.0
203879328,343.0,0.0,0.0,0.0,6.0,0.0
209561669,22.0,0.0,0.0,0.0,6.0,6.0
217966221,381.0,0.0,0.0,0.0,6.0,2.0
228586551,117.0,0.0,0.0,0.0,6.0,2.0
6012166,1173.0,0.0,0.0,0.0,6.0,4.0
10051729,213.0,0.0,0.0,0.0,6.0,4.0
12109805,544.0,0.0,0.0,0.0,6.0,0.0
138457,384.0,0.0,0.0,0.0,6.0,2.0
2818807,336.0,0.0,0.0,0.0,6.0,6.0
43502165,2529.0,0.0,0.0,0.0,6.0,4.0
48609285,1730.0,0.0,0.0,0.0,6.0,2.0
89677787,809.0,0.0,0.0,0.0,6.0,0.0
151694,41.0,0.0,0.0,0.0,6.0,0.0
1145789,1472.0,0.0,0.0,0.0,6.0,2.0
1462641,1395.0,0.0,0.0,0.0,6.0,0.0
1825910,357.0,0.0,0.0,0.0,6.0,2.0
2242369,271.0,0.0,0.0,0.0,6.0,0.0
2587462,486.0,0.0,0.0,0.0,6.0,0.0
2960279,5022.0,0.0,0.0,0.0,6.0,0.0
3320963,1152.0,0.0,0.0,0.0,6.0,2.0
8627805,905.0,0.0,0.0,0.0,6.0,0.0
16640141,1029.0,0.0,0.0,0.0,6.0,4.0
39550158,5452.0,0.0,0.0,0.0,6.0,0.0
134578,2661.0,0.0,0.0,0.0,6.0,2.0
3657041,8604.0,0.0,0.0,0.0,6.0,2.0
12296445,495.0,0.0,0.0,0.0,6.0,2.0
19833590,12.0,0.0,0.0,0.0,6.0,0.0
51956605,387.0,0.0,0.0,0.0,6.0,2.0
73842950,138.0,0.0,0.0,0.0,6.0,4.0
174094758,652.0,0.0,0.0,0.0,6.0,0.0
116862,2600.0,0.0,0.0,0.0,6.0,6.0
153364,435.0,0.0,0.0,0.0,6.0,4.0
273684,568.0,0.0,0.0,0.0,6.0,2.0
1391722,784.0,0.0,0.0,0.0,6.0,2.0
1473511,165.0,0.0,0.0,0.0,6.0,2.0
1506452,3003.0,0.0,0.0,0.0,6.0,6.0
1559723,876.0,0.0,0.0,0.0,6.0,2.0
1624243,3335.0,0.0,0.0,0.0,6.0,0.0
1795232,306.0,0.0,0.0,0.0,6.0,4.0
2906572,563.0,0.0,0.0,0.0,6.0,0.0
3614589,2192.0,0.0,0.0,0.0,6.0,2.0
4135289,2208.0,0.0,0.0,0.0,6.0,0.0
4875781,7563.0,0.0,0.0,0.0,6.0,0.0
5092317,4221.0,0.0,0.0,0.0,6.0,4.0
8825846,5201.0,0.0,0.0,0.0,6.0,4.0
20889004,1090.0,0.0,0.0,0.0,6.0,2.0
22741725,1858.0,0.0,0.0,0.0,6.0,2.0
27726493,217.0,0.0,0.0,0.0,6.0,2.0
31264248,67.0,0.0,0.0,0.0,6.0,0.0
33094766,22.0,0.0,0.0,0.0,6.0,0.0
38671549,140.0,0.0,0.0,0.0,6.0,6.0
42095184,456.0,0.0,0.0,0.0,6.0,2.0
42813237,183.0,0.0,0.0,0.0,6.0,2.0
80914569,280.0,0.0,0.0,0.0,6.0,4.0
112420219,485.0,0.0,0.0,0.0,6.0,2.0
136077683,2170.0,0.0,0.0,0.0,6.0,2.0
157752132,1518.0,0.0,0.0,0.0,6.0,2.0
182143288,167.0,0.0,0.0,0.0,6.0,6.0
184128606,49.0,0.0,0.0,0.0,6.0,0.0
209323993,51.0,0.0,0.0,0.0,6.0,6.0
234024340,341.0,0.0,0.0,0.0,6.0,2.0
235865688,260.0,0.0,0.0,0.0,6.0,2.0
282280965,238.0,0.0,0.0,0.0,6.0,2.0
309230692,260.0,0.0,0.0,0.0,6.0,2.0
382346318,37.0,0.0,0.0,0.0,6.0,0.0
383376562,60.0,0.0,0.0,0.0,6.0,2.0
3304087,747.0,0.0,0.0,0.0,6.0,0.0
506340,594.0,0.0,0.0,0.0,6.0,4.0
1360445,580.0,0.0,0.0,0.0,6.0,2.0
1504002,1762.0,0.0,0.0,0.0,6.0,0.0
2394080,59.0,0.0,0.0,0.0,6.0,2.0
3145001,768.0,0.0,0.0,0.0,6.0,4.0
6016543,795.0,0.0,0.0,0.0,6.0,2.0
53389503,725.0,0.0,0.0,0.0,6.0,2.0
161276328,6.0,0.0,0.0,0.0,6.0,0.0
34864902,97.0,0.0,0.0,0.0,6.0,2.0
48275126,1002.0,0.0,0.0,0.0,6.0,4.0
7922239,2008.0,0.0,0.0,0.0,6.0,2.0
29800516,2666.0,0.0,0.0,0.0,6.0,2.0
30144618,847.0,0.0,0.0,0.0,6.0,0.0
2332547,207.0,0.0,0.0,0.0,6.0,0.0
2457895,455.0,0.0,0.0,0.0,6.0,0.0
2724761,889.0,0.0,0.0,0.0,6.0,0.0
2919677,143.0,0.0,0.0,0.0,6.0,0.0
4100620,536.0,0.0,0.0,0.0,6.0,0.0
5584442,221.0,0.0,0.0,0.0,6.0,4.0
6567371,296.0,0.0,0.0,0.0,6.0,2.0
12192529,85.0,0.0,0.0,0.0,6.0,0.0
79584872,1374.0,0.0,0.0,0.0,6.0,4.0
123378692,1018.0,0.0,0.0,0.0,6.0,0.0
134533277,1120.0,0.0,0.0,0.0,6.0,2.0
175770776,5666.0,0.0,0.0,0.0,6.0,2.0
436597,1263.0,0.0,0.0,0.0,6.0,2.0
626080,298.0,0.0,0.0,0.0,6.0,0.0
691410,1272.0,0.0,0.0,0.0,6.0,6.0
731240,5060.0,0.0,0.0,0.0,6.0,0.0
1548927,2180.0,0.0,0.0,0.0,6.0,4.0
1572765,754.0,0.0,0.0,0.0,6.0,0.0
1970310,10.0,0.0,0.0,0.0,6.0,0.0
2028373,471.0,0.0,0.0,0.0,6.0,2.0
2705793,1485.0,0.0,0.0,0.0,6.0,0.0
2748328,764.0,0.0,0.0,0.0,6.0,2.0
2877587,8182.0,0.0,0.0,0.0,6.0,0.0
3008579,500.0,0.0,0.0,0.0,6.0,0.0
3259415,220.0,0.0,0.0,0.0,6.0,0.0
3436407,1465.0,0.0,0.0,0.0,6.0,0.0
3473192,1646.0,0.0,0.0,0.0,6.0,2.0
3506598,753.0,0.0,0.0,0.0,6.0,0.0
3928641,122.0,0.0,0.0,0.0,6.0,2.0
4192337,2901.0,0.0,0.0,0.0,6.0,4.0
5068176,122.0,0.0,0.0,0.0,6.0,4.0
5306571,2453.0,0.0,0.0,0.0,6.0,0.0
5430092,176.0,0.0,0.0,0.0,6.0,0.0
5465954,1309.0,0.0,0.0,0.0,6.0,0.0
5800937,183.0,0.0,0.0,0.0,6.0,4.0
6806727,1318.0,0.0,0.0,0.0,6.0,2.0
7013134,144.0,0.0,0.0,0.0,6.0,2.0
7278354,1496.0,0.0,0.0,0.0,6.0,2.0
8132173,141.0,0.0,0.0,0.0,6.0,2.0
8464884,394.0,0.0,0.0,0.0,6.0,6.0
8655685,1234.0,0.0,0.0,0.0,6.0,4.0
9607005,401.0,0.0,0.0,0.0,6.0,2.0
9668199,2491.0,0.0,0.0,0.0,6.0,0.0
11572644,31.0,0.0,0.0,0.0,6.0,2.0
11591156,583.0,0.0,0.0,0.0,6.0,0.0
11744651,770.0,0.0,0.0,0.0,6.0,0.0
13147970,4988.0,0.0,0.0,0.0,6.0,0.0
14096867,1533.0,0.0,0.0,0.0,6.0,2.0
14694592,355.0,0.0,0.0,0.0,6.0,4.0
14842173,155.0,0.0,0.0,0.0,6.0,0.0
15285998,229.0,0.0,0.0,0.0,6.0,2.0
16083130,6471.0,0.0,0.0,0.0,6.0,4.0
17083724,2636.0,0.0,0.0,0.0,6.0,0.0
17138188,261.0,0.0,0.0,0.0,6.0,4.0
18018344,208.0,0.0,0.0,0.0,6.0,2.0
19081627,4009.0,0.0,0.0,0.0,6.0,0.0
19899976,95.0,0.0,0.0,0.0,6.0,2.0
21364309,143.0,0.0,0.0,0.0,6.0,0.0
21437611,264.0,0.0,0.0,0.0,6.0,2.0
22078338,3.0,0.0,0.0,0.0,6.0,4.0
23106966,27.0,0.0,0.0,0.0,6.0,0.0
23129881,1207.0,0.0,0.0,0.0,6.0,2.0
24708132,368.0,0.0,0.0,0.0,6.0,6.0
25412710,970.0,0.0,0.0,0.0,6.0,2.0
25923649,798.0,0.0,0.0,0.0,6.0,0.0
28778564,72.0,0.0,0.0,0.0,6.0,0.0
29319046,2902.0,0.0,0.0,0.0,6.0,0.0
29406712,293.0,0.0,0.0,0.0,6.0,2.0
30444073,1367.0,0.0,0.0,0.0,6.0,0.0
30815887,1678.0,0.0,0.0,0.0,6.0,0.0
31572974,1167.0,0.0,0.0,0.0,6.0,4.0
31865101,2650.0,0.0,0.0,0.0,6.0,0.0
33761727,18.0,0.0,0.0,0.0,6.0,4.0
35416251,37.0,0.0,0.0,0.0,6.0,2.0
35960912,4.0,0.0,0.0,0.0,6.0,2.0
36675712,33.0,0.0,0.0,0.0,6.0,4.0
37045438,308.0,0.0,0.0,0.0,6.0,6.0
40280268,101.0,0.0,0.0,0.0,6.0,2.0
42588267,878.0,0.0,0.0,0.0,6.0,2.0
43546221,1477.0,0.0,0.0,0.0,6.0,2.0
44595519,3596.0,0.0,0.0,0.0,6.0,2.0
45278275,52.0,0.0,0.0,0.0,6.0,2.0
46627365,463.0,0.0,0.0,0.0,6.0,0.0
49810337,250.0,0.0,0.0,0.0,6.0,0.0
49855493,1111.0,0.0,0.0,0.0,6.0,2.0
50750669,156.0,0.0,0.0,0.0,6.0,0.0
54141821,999.0,0.0,0.0,0.0,6.0,0.0
55689669,42.0,0.0,0.0,0.0,6.0,6.0
56372158,412.0,0.0,0.0,0.0,6.0,2.0
57437010,503.0,0.0,0.0,0.0,6.0,0.0
58804796,17.0,0.0,0.0,0.0,6.0,4.0
59380771,3202.0,0.0,0.0,0.0,6.0,0.0
61761658,158.0,0.0,0.0,0.0,6.0,2.0
65723996,12.0,0.0,0.0,0.0,6.0,2.0
65839601,111.0,0.0,0.0,0.0,6.0,0.0
66302440,33.0,0.0,0.0,0.0,6.0,2.0
67485012,147.0,0.0,0.0,0.0,6.0,2.0
67657659,1250.0,0.0,0.0,0.0,6.0,4.0
68519582,40.0,0.0,0.0,0.0,6.0,6.0
69145263,258.0,0.0,0.0,0.0,6.0,4.0
71039294,95.0,0.0,0.0,0.0,6.0,2.0
75540584,1130.0,0.0,0.0,0.0,6.0,0.0
76358370,72.0,0.0,0.0,0.0,6.0,0.0
78319770,5681.0,0.0,0.0,0.0,6.0,0.0
82173928,7658.0,0.0,0.0,0.0,6.0,2.0
84374001,115.0,0.0,0.0,0.0,6.0,4.0
87578045,124.0,0.0,0.0,0.0,6.0,0.0
87917121,3.0,0.0,0.0,0.0,6.0,6.0
92364766,164.0,0.0,0.0,0.0,6.0,2.0
92494332,433.0,0.0,0.0,0.0,6.0,0.0
94577385,157.0,0.0,0.0,0.0,6.0,0.0
95641563,169.0,0.0,0.0,0.0,6.0,2.0
98887154,96.0,0.0,0.0,0.0,6.0,4.0
98912151,303.0,0.0,0.0,0.0,6.0,0.0
102055804,442.0,0.0,0.0,0.0,6.0,0.0
104924937,2623.0,0.0,0.0,0.0,6.0,4.0
106725540,464.0,0.0,0.0,0.0,6.0,2.0
113477391,1666.0,0.0,0.0,0.0,6.0,4.0
116585706,2483.0,0.0,0.0,0.0,6.0,0.0
33442249,76.0,0.0,0.0,0.0,6.0,6.0
691360,1333.0,0.0,0.0,0.0,6.0,2.0
4655677,903.0,0.0,0.0,0.0,6.0,0.0
5219751,9028.0,0.0,0.0,0.0,6.0,2.0
5574701,29.0,0.0,0.0,0.0,6.0,2.0
5660365,225.0,0.0,0.0,0.0,6.0,0.0
5808036,3034.0,0.0,0.0,0.0,6.0,4.0
6799890,265.0,0.0,0.0,0.0,6.0,4.0
17906008,198.0,0.0,0.0,0.0,6.0,2.0
32248213,212.0,0.0,0.0,0.0,6.0,6.0
61280904,752.0,0.0,0.0,0.0,6.0,0.0
80460745,453.0,0.0,0.0,0.0,6.0,2.0
98013775,308.0,0.0,0.0,0.0,6.0,0.0
191265231,355.0,0.0,0.0,0.0,6.0,0.0
469159,5890.0,0.0,0.0,0.0,6.0,2.0
1386587,2449.0,0.0,0.0,0.0,6.0,2.0
1688262,321.0,0.0,0.0,0.0,6.0,0.0
1712810,1021.0,0.0,0.0,0.0,6.0,0.0
2234483,6255.0,0.0,0.0,0.0,6.0,0.0
2246019,487.0,0.0,0.0,0.0,6.0,0.0
2621557,481.0,0.0,0.0,0.0,6.0,2.0
7025289,325.0,0.0,0.0,0.0,6.0,0.0
7764392,6415.0,0.0,0.0,0.0,6.0,2.0
8092166,2131.0,0.0,0.0,0.0,6.0,0.0
11537338,766.0,0.0,0.0,0.0,6.0,2.0
13227950,95.0,0.0,0.0,0.0,6.0,2.0
14718539,729.0,0.0,0.0,0.0,6.0,0.0
14913940,1036.0,0.0,0.0,0.0,6.0,0.0
20550968,2533.0,0.0,0.0,0.0,6.0,0.0
43799443,405.0,0.0,0.0,0.0,6.0,0.0
146612499,33.0,0.0,0.0,0.0,6.0,6.0
212717319,715.0,0.0,0.0,0.0,6.0,0.0
133180703,92.0,0.0,0.0,0.0,6.0,2.0
1802486,1129.0,0.0,0.0,0.0,6.0,2.0
175409313,555.0,0.0,0.0,0.0,6.0,2.0
188684074,131.0,0.0,0.0,0.0,6.0,6.0
53705013,371.0,0.0,0.0,0.0,6.0,2.0
3845573,1664.0,0.0,0.0,0.0,6.0,0.0
13307167,455.0,0.0,0.0,0.0,6.0,6.0
39149618,102.0,0.0,0.0,0.0,6.0,4.0
668534,42.0,0.0,0.0,0.0,6.0,0.0
5249806,198.0,0.0,0.0,0.0,6.0,0.0
100031606,677.0,0.0,0.0,0.0,6.0,2.0
208298089,140.0,0.0,0.0,0.0,6.0,0.0
298666435,53.0,0.0,0.0,0.0,6.0,0.0
322935909,119.0,0.0,0.0,0.0,6.0,0.0
4766555,1995.0,0.0,0.0,0.0,6.0,0.0
2763443,1489.0,0.0,0.0,0.0,6.0,0.0
9175500,426.0,0.0,0.0,0.0,6.0,0.0
151928355,2126.0,0.0,0.0,0.0,6.0,2.0
723784,696.0,0.0,0.0,0.0,6.0,2.0
957225,2999.0,0.0,0.0,0.0,6.0,4.0
2836811,482.0,0.0,0.0,0.0,6.0,2.0
4011959,591.0,0.0,0.0,0.0,6.0,4.0
4911788,889.0,0.0,0.0,0.0,6.0,2.0
6079685,446.0,0.0,0.0,0.0,6.0,0.0
7381251,3750.0,0.0,0.0,0.0,6.0,4.0
9421702,2671.0,0.0,0.0,0.0,6.0,2.0
11905553,2188.0,0.0,0.0,0.0,6.0,4.0
17165087,1571.0,0.0,0.0,0.0,6.0,2.0
19409080,8263.0,0.0,0.0,0.0,6.0,0.0
52897083,152.0,0.0,0.0,0.0,6.0,6.0
90442071,1784.0,0.0,0.0,0.0,6.0,4.0
107136096,389.0,0.0,0.0,0.0,6.0,2.0
183856112,914.0,0.0,0.0,0.0,6.0,2.0
208625427,4.0,0.0,0.0,0.0,6.0,4.0
221230680,250.0,0.0,0.0,0.0,6.0,6.0
60341,6022.0,0.0,0.0,0.0,6.0,0.0
273176,3533.0,0.0,0.0,0.0,6.0,2.0
864149,448.0,0.0,0.0,0.0,6.0,0.0
2361580,370.0,0.0,0.0,0.0,6.0,0.0
2959124,986.0,0.0,0.0,0.0,6.0,2.0
136300440,2383.0,0.0,0.0,0.0,6.0,4.0
138001551,94.0,0.0,0.0,0.0,6.0,2.0
2461207,1888.0,0.0,0.0,0.0,6.0,0.0
6343638,863.0,0.0,0.0,0.0,6.0,0.0
79953988,58.0,0.0,0.0,0.0,6.0,4.0
106711812,182.0,0.0,0.0,0.0,6.0,0.0
117061981,843.0,0.0,0.0,0.0,6.0,2.0
176752517,42.0,0.0,0.0,0.0,6.0,4.0
357815815,105.0,0.0,0.0,0.0,6.0,6.0
1799802,464.0,0.0,0.0,0.0,6.0,6.0
15411949,393.0,0.0,0.0,0.0,6.0,4.0
67187870,784.0,0.0,0.0,0.0,6.0,0.0
17643050,26.0,0.0,0.0,0.0,6.0,2.0
66328281,650.0,0.0,0.0,0.0,6.0,0.0
3026186,561.0,0.0,0.0,0.0,6.0,2.0
4160562,1159.0,0.0,0.0,0.0,6.0,2.0
208556661,362.0,0.0,0.0,0.0,6.0,2.0
295630,3679.0,0.0,0.0,0.0,6.0,0.0
522552,702.0,0.0,0.0,0.0,6.0,4.0
3053796,120.0,0.0,0.0,0.0,6.0,6.0
3596599,409.0,0.0,0.0,0.0,6.0,2.0
4258927,623.0,0.0,0.0,0.0,6.0,2.0
5037554,883.0,0.0,0.0,0.0,6.0,2.0
5552038,2837.0,0.0,0.0,0.0,6.0,0.0
6803845,771.0,0.0,0.0,0.0,6.0,2.0
9100438,547.0,0.0,0.0,0.0,6.0,4.0
9126804,367.0,0.0,0.0,0.0,6.0,2.0
9596594,289.0,0.0,0.0,0.0,6.0,0.0
9948042,1706.0,0.0,0.0,0.0,6.0,0.0
10028189,118.0,0.0,0.0,0.0,6.0,2.0
17583350,3097.0,0.0,0.0,0.0,6.0,0.0
17663316,1658.0,0.0,0.0,0.0,6.0,2.0
18028223,1176.0,0.0,0.0,0.0,6.0,0.0
18506896,362.0,0.0,0.0,0.0,6.0,0.0
